Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
184;0.208995;-1.01254;5.69118;1.08173;5.78545;0.00134048;6.70238;0.0670238;0.0670238
185;0.208995;-1.01273;5.69099;1.08192;5.78564;0.00134048;6.70238;0.0670238;0.0670238
186;0.208994;-1.01293;5.69079;1.08212;5.78584;0.00134048;6.70238;0.0670238;0.0670238
187;0.208994;-1.01312;5.6906;1.08231;5.78603;0.00134048;6.70238;0.0670238;0.0670238
188;0.208994;-1.01331;5.69041;1.0825;5.78622;0.00134048;6.70238;0.0670238;0.0670238
189;0.208994;-1.0135;5.69022;1.0827;5.78642;0.00134048;6.70238;0.0670238;0.0670238
190;0.208994;-1.01369;5.69003;1.08289;5.78661;0.00134048;6.70238;0.0670238;0.0670238
191;0.208993;-1.01389;5.68983;1.08308;5.7868;0.00134048;6.70238;0.0670238;0.0670238
192;0.208993;-1.01408;5.68964;1.08328;5.787;0.00134048;6.70238;0.0670238;0.0670238
193;0.208993;-1.01427;5.68945;1.08347;5.78719;0.00134048;6.70238;0.0670238;0.0670238
194;0.208993;-1.01446;5.68926;1.08367;5.78739;0.00134048;6.70238;0.0670238;0.0670238
195;0.208993;-1.01465;5.68906;1.08386;5.78758;0.00134048;6.70238;0.0670238;0.0670238
196;0.208992;-1.01485;5.68887;1.08405;5.78777;0.00134048;6.70238;0.0670238;0.0670238
197;0.208992;-1.01504;5.68868;1.08425;5.78797;0.00134048;6.70238;0.0670238;0.0670238
198;0.208992;-1.01523;5.68849;1.08444;5.78816;0.00134048;6.70238;0.0670238;0.0670238
199;0.208992;-1.01542;5.6883;1.08464;5.78835;0.00134048;6.70238;0.0670238;0.0670238
200;0.208991;-1.01562;5.6881;1.08483;5.78855;0.00134048;6.70238;0.0670238;0.0670238
201;0.208991;-1.01581;5.68791;1.08502;5.78874;0.00134048;6.70238;0.0670238;0.0670238
202;0.208991;-1.016;5.68772;1.08522;5.78894;0.00134048;6.70238;0.0670238;0.0670238
203;0.208991;-1.01619;5.68753;1.08541;5.78913;0.00134048;6.70238;0.0670238;0.0670238
204;0.208991;-1.01638;5.68733;1.08561;5.78932;0.00134048;6.70238;0.0670238;0.0670238
205;0.20899;-1.01658;5.68714;1.0858;5.78952;0.00134048;6.70238;0.0670238;0.0670238
206;0.20899;-1.01677;5.68695;1.08599;5.78971;0.00134048;6.70238;0.0670238;0.0670238
207;0.20899;-1.01696;5.68676;1.08619;5.78991;0.00134048;6.70238;0.0670238;0.0670238
208;0.20899;-1.01715;5.68656;1.08638;5.7901;0.00134048;6.70238;0.0670238;0.0670238
209;0.20899;-1.01735;5.68637;1.08658;5.79029;0.00134048;6.70238;0.0670238;0.0670238
210;0.208989;-1.01754;5.68618;1.08677;5.79049;0.00134048;6.70238;0.0670238;0.0670238
211;0.208989;-1.01773;5.68599;1.08696;5.79068;0.00134048;6.70238;0.0670238;0.0670238
212;0.208989;-1.01792;5.6858;1.08716;5.79088;0.00134048;6.70238;0.0670238;0.0670238
213;0.208989;-1.01811;5.6856;1.08735;5.79107;0.00134048;6.70238;0.0670238;0.0670238
214;0.208988;-1.01831;5.68541;1.08755;5.79126;0.00134048;6.70238;0.0670238;0.0670238
215;0.208988;-1.0185;5.68522;1.08774;5.79146;0.00134048;6.70238;0.0670238;0.0670238
216;0.208988;-1.01869;5.68503;1.08793;5.79165;0.00134048;6.70238;0.0670238;0.0670238
217;0.208988;-1.01888;5.68483;1.08813;5.79184;0.00134048;6.70238;0.0670238;0.0670238
218;0.208988;-1.01908;5.68464;1.08832;5.79204;0.00134048;6.70238;0.0670238;0.0670238
219;0.208987;-1.01927;5.68445;1.08852;5.79223;0.00134048;6.70238;0.0670238;0.0670238
220;0.208987;-1.01946;5.68426;1.08871;5.79243;0.00134048;6.70238;0.0670238;0.0670238
221;0.208987;-1.01965;5.68406;1.0889;5.79262;0.00134048;6.70238;0.0670238;0.0670238
222;0.208987;-1.01984;5.68387;1.0891;5.79281;0.00134048;6.70238;0.0670238;0.0670238
223;0.208986;-1.02004;5.68368;1.08929;5.79301;0.00134048;6.70238;0.0670238;0.0670238
224;0.208986;-1.02023;5.68349;1.08949;5.7932;0.00134048;6.70238;0.0670238;0.0670238
225;0.208986;-1.02042;5.68329;1.08968;5.7934;0.00134048;6.70238;0.0670238;0.0670238
226;0.208986;-1.02061;5.6831;1.08987;5.79359;0.00134048;6.70238;0.0670238;0.0670238
227;0.208986;-1.02081;5.68291;1.09007;5.79378;0.00134048;6.70238;0.0670238;0.0670238
228;0.208985;-1.021;5.68272;1.09026;5.79398;0.00134048;6.70238;0.0670238;0.0670238
229;0.208985;-1.02119;5.68252;1.09046;5.79417;0.00134048;6.70238;0.0670238;0.0670238
230;0.208985;-1.02138;5.68233;1.09065;5.79437;0.00134048;6.70238;0.0670238;0.0670238
231;0.208985;-1.02158;5.68214;1.09084;5.79456;0.00134048;6.70238;0.0670238;0.0670238
232;0.208985;-1.02177;5.68195;1.09104;5.79475;0.00134048;6.70238;0.0670238;0.0670238
233;0.208984;-1.02196;5.68176;1.09123;5.79495;0.00134048;6.70238;0.0670238;0.0670238
234;0.208984;-1.02215;5.68156;1.09143;5.79514;0.00134048;6.70238;0.0670238;0.0670238
235;0.208984;-1.02235;5.68137;1.09162;5.79534;0.00134048;6.70238;0.0670238;0.0670238
236;0.208984;-1.02254;5.68118;1.09181;5.79553;0.00134048;6.70238;0.0670238;0.0670238
237;0.208983;-1.02273;5.68099;1.09201;5.79572;0.00134047;6.70237;0.0670237;0.0670237
238;0.208983;-1.02292;5.68079;1.0922;5.79592;0.00134047;6.70237;0.0670237;0.0670237
239;0.208983;-1.02311;5.6806;1.0924;5.79611;0.00134047;6.70237;0.0670237;0.0670237
240;0.208983;-1.02331;5.68041;1.09259;5.79631;0.00134047;6.70237;0.0670237;0.0670237
241;0.208983;-1.0235;5.68022;1.09279;5.7965;0.00134047;6.70237;0.0670237;0.0670237
242;0.208982;-1.02369;5.68002;1.09298;5.79669;0.00134047;6.70237;0.0670237;0.0670237
243;0.208982;-1.02388;5.67983;1.09317;5.79689;0.00134047;6.70237;0.0670237;0.0670237
244;0.208982;-1.02408;5.67964;1.09337;5.79708;0.00134047;6.70237;0.0670237;0.0670237
245;0.208982;-1.02427;5.67945;1.09356;5.79728;0.00134047;6.70237;0.0670237;0.0670237
246;0.208982;-1.02446;5.67925;1.09376;5.79747;0.00134047;6.70237;0.0670237;0.0670237
247;0.208981;-1.02465;5.67906;1.09395;5.79766;0.00134047;6.70237;0.0670237;0.0670237
248;0.208981;-1.02485;5.67887;1.09414;5.79786;0.00134047;6.70237;0.0670237;0.0670237
249;0.208981;-1.02504;5.67868;1.09434;5.79805;0.00134047;6.70237;0.0670237;0.0670237
250;0.208981;-1.02523;5.67848;1.09453;5.79825;0.00134047;6.70237;0.0670237;0.0670237
251;0.20898;-1.02542;5.67829;1.09473;5.79844;0.00134047;6.70237;0.0670237;0.0670237
252;0.20898;-1.02562;5.6781;1.09492;5.79864;0.00134047;6.70237;0.0670237;0.0670237
253;0.20898;-1.02581;5.67791;1.09512;5.79883;0.00134047;6.70237;0.0670237;0.0670237
254;0.20898;-1.026;5.67771;1.09531;5.79902;0.00134047;6.70237;0.0670237;0.0670237
255;0.20898;-1.02619;5.67752;1.0955;5.79922;0.00134047;6.70237;0.0670237;0.0670237
256;0.208979;-1.02639;5.67733;1.0957;5.79941;0.00134047;6.70237;0.0670237;0.0670237
257;0.208979;-1.02658;5.67714;1.09589;5.79961;0.00134047;6.70237;0.0670237;0.0670237
258;0.208979;-1.02677;5.67694;1.09609;5.7998;0.00134047;6.70237;0.0670237;0.0670237
259;0.208979;-1.02696;5.67675;1.09628;5.79999;0.00134047;6.70237;0.0670237;0.0670237
260;0.208978;-1.02716;5.67656;1.09647;5.80019;0.00134047;6.70237;0.0670237;0.0670237
261;0.208978;-1.02735;5.67636;1.09667;5.80038;0.00134047;6.70237;0.0670237;0.0670237
262;0.208978;-1.02754;5.67617;1.09686;5.80058;0.00134047;6.70237;0.0670237;0.0670237
263;0.208978;-1.02773;5.67598;1.09706;5.80077;0.00134047;6.70237;0.0670237;0.0670237
264;0.208978;-1.02793;5.67579;1.09725;5.80096;0.00134047;6.70237;0.0670237;0.0670237
265;0.208977;-1.02812;5.67559;1.09745;5.80116;0.00134047;6.70237;0.0670237;0.0670237
266;0.208977;-1.02831;5.6754;1.09764;5.80135;0.00134047;6.70237;0.0670237;0.0670237
267;0.208977;-1.0285;5.67521;1.09783;5.80155;0.00134047;6.70237;0.0670237;0.0670237
268;0.208977;-1.0287;5.67502;1.09803;5.80174;0.00134047;6.70237;0.0670237;0.0670237
269;0.208977;-1.02889;5.67482;1.09822;5.80194;0.00134047;6.70237;0.0670237;0.0670237
270;0.208976;-1.02908;5.67463;1.09842;5.80213;0.00134047;6.70237;0.0670237;0.0670237
271;0.208976;-1.02927;5.67444;1.09861;5.80232;0.00134047;6.70237;0.0670237;0.0670237
