Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
140;21.6929;1.09332;9.58779;1.09332;9.58779;0.394783;7.75834;-1.16053;-1.16053
141;35.785;0.701274;9.62952;0.701274;9.62952;0.0326101;7.84059;-1.15582;-1.15582
142;21.0575;-0.939269;9.50095;-0.939269;9.50095;-1.46055;7.8903;-1.13481;-1.13481
143;9.37647;-1.36437;9.44792;-1.36437;9.44792;-1.84307;7.88509;-1.13696;-1.13696
144;26.403;-0.0138888;9.45895;-0.0138888;9.45895;-0.603737;7.75965;-1.1584;-1.1584
145;18.4784;-1.57689;9.38193;-1.57689;9.38193;-2.02812;7.8495;-1.14585;-1.14585
146;27.6156;0.694801;9.53403;0.694801;9.53403;0.039724;7.75722;-1.17063;-1.17063
147;21.6882;1.08466;9.57757;1.08466;9.57757;0.3931;7.75896;-1.16765;-1.16765
148;35.7682;0.693871;9.6195;0.693871;9.6195;0.0320864;7.84174;-1.16263;-1.16263
149;21.0511;-0.946694;9.48988;-0.946694;9.48988;-1.461;7.89188;-1.14055;-1.14055
150;9.37435;-1.3727;9.43632;-1.3727;9.43632;-1.84435;7.88663;-1.14234;-1.14234
151;26.3958;-0.0233057;9.44708;-0.0233057;9.44708;-0.606018;7.76019;-1.16432;-1.16432
152;18.4746;-1.58641;9.36937;-1.58641;9.36937;-2.03043;7.85056;-1.15091;-1.15091
153;27.6155;0.684772;9.52125;0.684772;9.52125;0.0369835;7.75663;-1.17692;-1.17692
154;21.6839;1.07597;9.56626;1.07597;9.56626;0.391466;7.75937;-1.17416;-1.17416
155;35.753;0.68633;9.60837;0.68633;9.60837;0.0315057;7.84264;-1.16886;-1.16886
156;21.0453;-0.954248;9.47788;-0.954248;9.47788;-1.46151;7.89326;-1.14581;-1.14581
157;9.37254;-1.38108;9.42385;-1.38108;9.42385;-1.84561;7.88796;-1.14727;-1.14727
158;26.3893;-0.032679;9.43433;-0.032679;9.43433;-0.608198;7.7606;-1.16976;-1.16976
159;18.4712;-1.59588;9.35603;-1.59588;9.35603;-2.03263;7.85149;-1.15557;-1.15557
160;27.6154;0.67483;9.50772;0.67483;9.50772;0.034378;7.75605;-1.18273;-1.18273
161;21.68;1.06724;9.554;1.06724;9.554;0.389867;7.75963;-1.18017;-1.18017
162;35.7389;0.678655;9.59628;0.678655;9.59628;0.0308736;7.84335;-1.17461;-1.17461
163;21.0399;-0.961932;9.46505;-0.961932;9.46505;-1.46208;7.89447;-1.15067;-1.15067
164;9.37098;-1.38953;9.41059;-1.38953;9.41059;-1.84687;7.88914;-1.15183;-1.15183
165;26.3835;-0.0420396;9.42081;-0.0420396;9.42081;-0.6103;7.76091;-1.17479;-1.17479
166;18.4681;-1.60533;9.342;-1.60533;9.342;-2.03476;7.85232;-1.15989;-1.15989
167;27.6152;0.664937;9.49351;0.664937;9.49351;0.0318793;7.75548;-1.18813;-1.18813
168;21.6763;1.05846;9.54091;1.05846;9.54091;0.388294;7.75978;-1.18577;-1.18577
169;35.7259;0.670844;9.58335;0.670844;9.58335;0.0301942;7.84392;-1.17997;-1.17997
170;21.0349;-0.969746;9.45148;-0.969746;9.45148;-1.4627;7.89556;-1.15522;-1.15522
171;9.3696;-1.39806;9.39661;-1.39806;9.39661;-1.84814;7.8902;-1.1561;-1.1561
172;26.3781;-0.0514136;9.40657;-0.0514136;9.40657;-0.612342;7.76115;-1.1795;-1.1795
173;18.4652;-1.61479;9.32732;-1.61479;9.32732;-2.03683;7.85307;-1.16393;-1.16393
174;27.6151;0.655059;9.47868;0.655059;9.47868;0.029464;7.75493;-1.19321;-1.19321
175;21.6728;1.04961;9.52707;1.04961;9.52707;0.386735;7.75985;-1.19103;-1.19103
176;35.7138;0.662898;9.56965;0.662898;9.56965;0.0294702;7.84439;-1.18502;-1.18502
177;21.0302;-0.977694;9.43723;-0.977694;9.43723;-1.46337;7.89655;-1.15949;-1.15949
178;9.36838;-1.40668;9.38197;-1.40668;9.38197;-1.84941;7.89115;-1.16012;-1.16012
179;26.3732;-0.0608232;9.39168;-0.0608232;9.39168;-0.614341;7.76133;-1.18394;-1.18394
180;18.4626;-1.62428;9.31204;-1.62428;9.31204;-2.03886;7.85376;-1.16775;-1.16775
181;27.615;0.645169;9.46325;0.645169;9.46325;0.0271124;7.75439;-1.19802;-1.19802
182;21.6695;1.04067;9.51254;1.04067;9.51254;0.385184;7.75986;-1.19601;-1.19601
183;35.7023;0.654814;9.55526;0.654814;9.55526;0.0287034;7.84477;-1.1898;-1.1898
184;21.0258;-0.985778;9.42234;-0.985778;9.42234;-1.46409;7.89746;-1.16355;-1.16355
185;9.36729;-1.41539;9.36672;-1.41539;9.36672;-1.8507;7.89203;-1.16393;-1.16393
186;26.3686;-0.0702882;9.37619;-0.0702882;9.37619;-0.61631;7.76146;-1.18816;-1.18816
187;18.4602;-1.63382;9.29619;-1.63382;9.29619;-2.04086;7.85439;-1.17138;-1.17138
188;27.6149;0.635243;9.44727;0.635243;9.44727;0.0248072;7.75386;-1.20262;-1.20262
189;21.6664;1.03164;9.49737;1.03164;9.49737;0.383633;7.75982;-1.20078;-1.20078
190;35.6914;0.64659;9.54022;0.64659;9.54022;0.027895;7.84509;-1.19437;-1.19437
191;21.0216;-0.994001;9.40686;-0.994001;9.40686;-1.46485;7.89831;-1.16744;-1.16744
192;9.3663;-1.42422;9.35089;-1.42422;9.35089;-1.852;7.89285;-1.16759;-1.16759
193;26.3643;-0.079826;9.36011;-0.079826;9.36011;-0.618261;7.76156;-1.19219;-1.19219
194;18.4579;-1.64344;9.2798;-1.64344;9.2798;-2.04284;7.85499;-1.17485;-1.17485
195;27.6148;0.62526;9.43075;0.62526;9.43075;0.0225338;7.75334;-1.20704;-1.20704
196;21.6634;1.0225;9.4816;1.0225;9.4816;0.382074;7.75974;-1.20536;-1.20536
197;35.6809;0.638223;9.52458;0.638223;9.52458;0.0270455;7.84535;-1.19877;-1.19877
198;21.0176;-1.00237;9.39082;-1.00237;9.39082;-1.46565;7.8991;-1.17118;-1.17118
199;9.36539;-1.43317;9.3345;-1.43317;9.3345;-1.85333;7.89362;-1.17111;-1.17111
200;26.3603;-0.0894521;9.34349;-0.0894521;9.34349;-0.620204;7.76163;-1.19609;-1.19609
201;18.4557;-1.65315;9.26288;-1.65315;9.26288;-2.04482;7.85555;-1.17821;-1.17821
202;27.6147;0.6152;9.41372;0.6152;9.41372;0.0202793;7.75282;-1.21132;-1.21132
203;21.6605;1.01325;9.46526;1.01325;9.46526;0.380501;7.75963;-1.2098;-1.2098
204;35.6708;0.62971;9.50837;0.62971;9.50837;0.0261546;7.84557;-1.20304;-1.20304
205;21.0137;-1.01088;9.37423;-1.01088;9.37423;-1.46649;7.89986;-1.17482;-1.17482
206;9.36456;-1.44224;9.31759;-1.44224;9.31759;-1.85468;7.89434;-1.17452;-1.17452
207;26.3564;-0.0991806;9.32634;-0.0991806;9.32634;-0.62215;7.76167;-1.19987;-1.19987
