Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
160;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00785319;0.0778764
161;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00804289;0.0780699
162;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00823258;0.0782635
163;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00842227;0.0784571
164;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00861197;0.0786506
165;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00880166;0.0788442
166;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00899136;0.0790378
167;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00918105;0.0792313
168;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00937075;0.0794249
169;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00956044;0.0796184
170;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00975014;0.079812
171;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.00993983;0.0800056
172;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0101295;0.0801991
173;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0103192;0.0803927
174;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0105089;0.0805862
175;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0106986;0.0807798
176;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0108883;0.0809734
177;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.011078;0.0811669
178;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0112677;0.0813605
179;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0114574;0.081554
180;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0116471;0.0817476
181;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0118368;0.0819412
182;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0120265;0.0821347
183;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0122162;0.0823283
184;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0124059;0.0825219
185;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0125956;0.0827154
186;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0127852;0.082909
187;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0129749;0.0831025
188;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0131646;0.0832961
189;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0133543;0.0834897
190;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.013544;0.0836832
191;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0137337;0.0838768
192;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0139234;0.0840703
193;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0141131;0.0842639
194;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0143028;0.0844575
195;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0144925;0.084651
196;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0146822;0.0848446
197;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0148719;0.0850381
198;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0150616;0.0852317
199;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0152513;0.0854253
200;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.015441;0.0856188
201;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0156307;0.0858124
202;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0158204;0.086006
203;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0160101;0.0861995
204;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0161998;0.0863931
205;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0163894;0.0865866
206;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0165791;0.0867802
207;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0167688;0.0869738
208;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0169585;0.0871673
209;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0171482;0.0873609
210;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0173379;0.0875544
211;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0175276;0.087748
212;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0177173;0.0879416
213;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.017907;0.0881351
214;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0180967;0.0883287
215;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0182864;0.0885222
216;0.208986;-0.93163;5.77;1.06837;5.77;-0.00134059;6.70297;-0.0184761;0.0887158
