Epoch;ErrorScore;w1;w2;w3;w4;b1;b2;b3;b4
114;0.20898;-1.00071;5.70361;1.06759;5.7719;-0.0013406;6.70298;0.000634809;0.0689258
115;0.20898;-1.0009;5.70343;1.06778;5.7721;-0.0013406;6.70298;0.000443046;0.0691194
116;0.208979;-1.00109;5.70324;1.06797;5.7723;-0.0013406;6.70299;0.000251277;0.069313
117;0.208979;-1.00128;5.70305;1.06817;5.7725;-0.0013406;6.70299;5.95002e-05;0.0695065
118;0.208979;-1.00147;5.70287;1.06836;5.7727;-0.0013406;6.703;-0.000132283;0.0697001
119;0.208979;-1.00166;5.70268;1.06855;5.7729;-0.0013406;6.703;-0.000324073;0.0698937
120;0.208978;-1.00186;5.70249;1.06875;5.77309;-0.0013406;6.703;-0.000515869;0.0700873
121;0.208978;-1.00205;5.7023;1.06894;5.77329;-0.0013406;6.70301;-0.000707671;0.0702809
122;0.208978;-1.00224;5.70211;1.06913;5.77348;-0.0013406;6.70301;-0.00089948;0.0704745
123;0.208977;-1.00243;5.70192;1.06933;5.77368;-0.0013406;6.70301;-0.00109129;0.070668
124;0.208977;-1.00262;5.70173;1.06952;5.77388;-0.0013406;6.70301;-0.00128312;0.0708616
125;0.208977;-1.00282;5.70154;1.06971;5.77407;-0.0013406;6.70302;-0.00147494;0.0710552
126;0.208977;-1.00301;5.70135;1.06991;5.77427;-0.0013406;6.70302;-0.00166678;0.0712488
127;0.208976;-1.0032;5.70116;1.0701;5.77446;-0.0013406;6.70302;-0.00185861;0.0714424
128;0.208976;-1.00339;5.70097;1.0703;5.77466;-0.0013406;6.70302;-0.00205046;0.0716361
129;0.208976;-1.00358;5.70078;1.07049;5.77485;-0.0013406;6.70302;-0.00224231;0.0718297
130;0.208975;-1.00377;5.70059;1.07068;5.77505;-0.0013406;6.70302;-0.00243416;0.0720233
131;0.208975;-1.00397;5.7004;1.07088;5.77524;-0.0013406;6.70302;-0.00262603;0.0722169
132;0.208975;-1.00416;5.70021;1.07107;5.77544;-0.0013406;6.70302;-0.00281789;0.0724105
133;0.208975;-1.00435;5.70002;1.07126;5.77563;-0.00134061;6.70303;-0.00300977;0.0726041
134;0.208974;-1.00454;5.69982;1.07146;5.77582;-0.00134061;6.70303;-0.00320164;0.0727978
135;0.208974;-1.00473;5.69963;1.07165;5.77602;-0.00134061;6.70303;-0.00339353;0.0729914
136;0.208974;-1.00493;5.69944;1.07184;5.77621;-0.00134061;6.70303;-0.00358542;0.073185
137;0.208973;-1.00512;5.69925;1.07204;5.77641;-0.00134061;6.70303;-0.00377731;0.0733787
138;0.208973;-1.00531;5.69906;1.07223;5.7766;-0.00134061;6.70303;-0.00396921;0.0735723
139;0.208973;-1.0055;5.69887;1.07243;5.77679;-0.00134061;6.70303;-0.00416112;0.073766
140;0.208972;-1.00569;5.69868;1.07262;5.77699;-0.00134061;6.70303;-0.00435303;0.0739596
141;0.208972;-1.00589;5.69848;1.07281;5.77718;-0.00134061;6.70303;-0.00454494;0.0741533
142;0.208972;-1.00608;5.69829;1.07301;5.77738;-0.00134061;6.70303;-0.00473686;0.074347
143;0.208972;-1.00627;5.6981;1.0732;5.77757;-0.00134061;6.70303;-0.00492879;0.0745406
144;0.208971;-1.00646;5.69791;1.07339;5.77776;-0.00134061;6.70303;-0.00512072;0.0747343
145;0.208971;-1.00665;5.69772;1.07359;5.77796;-0.00134061;6.70303;-0.00531266;0.074928
146;0.208971;-1.00685;5.69752;1.07378;5.77815;-0.00134061;6.70303;-0.0055046;0.0751216
147;0.20897;-1.00704;5.69733;1.07397;5.77834;-0.00134061;6.70303;-0.00569655;0.0753153
148;0.20897;-1.00723;5.69714;1.07417;5.77854;-0.00134061;6.70303;-0.0058885;0.075509
149;0.20897;-1.00742;5.69695;1.07436;5.77873;-0.00134061;6.70303;-0.00608046;0.0757027
150;0.208969;-1.00761;5.69676;1.07456;5.77893;-0.00134061;6.70303;-0.00627243;0.0758964
151;0.208969;-1.00781;5.69656;1.07475;5.77912;-0.00134061;6.70303;-0.0064644;0.0760901
152;0.208969;-1.008;5.69637;1.07494;5.77931;-0.00134061;6.70303;-0.00665637;0.0762838
153;0.208969;-1.00819;5.69618;1.07514;5.77951;-0.00134061;6.70303;-0.00684835;0.0764775
154;0.208968;-1.00838;5.69599;1.07533;5.7797;-0.00134061;6.70303;-0.00704033;0.0766712
155;0.208968;-1.00857;5.6958;1.07552;5.77989;-0.00134061;6.70303;-0.00723232;0.076865
